province,district,month,direction,freq_pct
Bingöl,Adaklı,7,SE,2.45
Bingöl,Adaklı,7,S,6.45
Bingöl,Adaklı,7,SW,8.12
Bingöl,Adaklı,7,W,8.8
Bingöl,Adaklı,7,NW,9.53
Bingöl,Adaklı,8,N,21.37
Bingöl,Adaklı,8,NE,17.55
Bingöl,Adaklı,8,E,19.25
Bingöl,Adaklı,8,SE,3.68
Bingöl,Adaklı,8,S,9.52
Bingöl,Adaklı,8,SW,9.84
Bingöl,Adaklı,8,W,9.76
Bingöl,Adaklı,8,NW,9.03
Bingöl,Adaklı,9,N,17.57
Bingöl,Adaklı,9,NE,13.61
Bingöl,Adaklı,9,E,27.43
Bingöl,Adaklı,9,SE,3.64
Bingöl,Adaklı,9,S,7.15
Bingöl,Adaklı,9,SW,10.44
Bingöl,Adaklı,9,W,12.29
Bingöl,Adaklı,9,NW,7.86
Bingöl,Adaklı,10,N,13.37
Bingöl,Adaklı,10,NE,12.58
Bingöl,Adaklı,10,E,36.76
Bingöl,Adaklı,10,SE,5.26
Bingöl,Adaklı,10,S,6.52
Bingöl,Adaklı,10,SW,10.5
Bingöl,Adaklı,10,W,8.44
Bingöl,Adaklı,10,NW,6.57
Bingöl,Adaklı,11,N,11.28
Bingöl,Adaklı,11,NE,14.35
Bingöl,Adaklı,11,E,41.69
Bingöl,Adaklı,11,SE,9.71
Bingöl,Adaklı,11,S,6.12
Bingöl,Adaklı,11,SW,4.76
Bingöl,Adaklı,11,W,5.03
Bingöl,Adaklı,11,NW,7.06
Bingöl,Adaklı,12,N,13.7
Bingöl,Adaklı,12,NE,16.02
Bingöl,Adaklı,12,E,48.68
Bingöl,Adaklı,12,SE,8.48
Bingöl,Adaklı,12,S,4.25
Bingöl,Adaklı,12,SW,2.1
Bingöl,Adaklı,12,W,2.18
Bingöl,Adaklı,12,NW,4.6
Bingöl,Genç,0,N,28.76
Bingöl,Genç,0,NE,13.93
Bingöl,Genç,0,E,5.32
Bingöl,Genç,0,SE,4.59
Bingöl,Genç,0,S,12.44
Bingöl,Genç,0,SW,11.25
Bingöl,Genç,0,W,6.42
Bingöl,Genç,0,NW,17.28
Bingöl,Genç,1,N,29.38
Bingöl,Genç,1,NE,13.49
Bingöl,Genç,1,E,4.42
Bingöl,Genç,1,SE,4.97
Bingöl,Genç,1,S,7.67
Bingöl,Genç,1,SW,6.42
Bingöl,Genç,1,W,6.32
Bingöl,Genç,1,NW,27.31
Bingöl,Genç,2,N,25.8
Bingöl,Genç,2,NE,16.77
Bingöl,Genç,2,E,8.57
Bingöl,Genç,2,SE,5.09
Bingöl,Genç,2,S,8.5
Bingöl,Genç,2,SW,6.86
Bingöl,Genç,2,W,6.32
Bingöl,Genç,2,NW,22.1
Bingöl,Genç,3,N,20.4
Bingöl,Genç,3,NE,13.48
Bingöl,Genç,3,E,5.9
Bingöl,Genç,3,SE,6.22
Bingöl,Genç,3,S,15.65
Bingöl,Genç,3,SW,12.2
Bingöl,Genç,3,W,8.1
Bingöl,Genç,3,NW,18.04
Bingöl,Genç,4,N,22.53
Bingöl,Genç,4,NE,11.35
Bingöl,Genç,4,E,6.26
Bingöl,Genç,4,SE,6.93
Bingöl,Genç,4,S,19.44
Bingöl,Genç,4,SW,12.72
Bingöl,Genç,4,W,5.86
Bingöl,Genç,4,NW,14.9
Bingöl,Genç,5,N,25.83
Bingöl,Genç,5,NE,13.1
Bingöl,Genç,5,E,5.91
Bingöl,Genç,5,SE,5.24
Bingöl,Genç,5,S,15.31
Bingöl,Genç,5,SW,14.13
Bingöl,Genç,5,W,6.96
Bingöl,Genç,5,NW,13.51
Bingöl,Genç,6,N,30.75
Bingöl,Genç,6,NE,15.11
Bingöl,Genç,6,E,4.85
Bingöl,Genç,6,SE,4.54
Bingöl,Genç,6,S,14.43
Bingöl,Genç,6,SW,12.19
Bingöl,Genç,6,W,4.96
Bingöl,Genç,6,NW,13.17
Bingöl,Genç,7,N,40.05
Bingöl,Genç,7,NE,13.28
Bingöl,Genç,7,E,3.12
Bingöl,Genç,7,SE,2.77
Bingöl,Genç,7,S,10.23
Bingöl,Genç,7,SW,12.92
Bingöl,Genç,7,W,5.66
Bingöl,Genç,7,NW,11.98
Bingöl,Genç,8,N,29.53
Bingöl,Genç,8,NE,12.9
Bingöl,Genç,8,E,5.09
Bingöl,Genç,8,SE,4.73
Bingöl,Genç,8,S,14.69
Bingöl,Genç,8,SW,14.4
Bingöl,Genç,8,W,5.98
Bingöl,Genç,8,NW,12.67
Bingöl,Genç,9,N,28.74
Bingöl,Genç,9,NE,13.01
Bingöl,Genç,9,E,4.89
Bingöl,Genç,9,SE,3.61
Bingöl,Genç,9,S,13.75
Bingöl,Genç,9,SW,16.24
Bingöl,Genç,9,W,7.22
Bingöl,Genç,9,NW,12.54
Bingöl,Genç,10,N,28.32
Bingöl,Genç,10,NE,14.62
Bingöl,Genç,10,E,5.38
Bingöl,Genç,10,SE,3.88
Bingöl,Genç,10,S,12.38
Bingöl,Genç,10,SW,12.61
Bingöl,Genç,10,W,7.0
Bingöl,Genç,10,NW,15.81
Bingöl,Genç,11,N,29.17
Bingöl,Genç,11,NE,14.44
Bingöl,Genç,11,E,5.64
Bingöl,Genç,11,SE,4.24
Bingöl,Genç,11,S,10.54
Bingöl,Genç,11,SW,8.89
Bingöl,Genç,11,W,5.85
Bingöl,Genç,11,NW,21.24
Bingöl,Genç,12,N,34.22
Bingöl,Genç,12,NE,15.81
Bingöl,Genç,12,E,4.14
Bingöl,Genç,12,SE,2.94
Bingöl,Genç,12,S,6.6
Bingöl,Genç,12,SW,5.22
Bingöl,Genç,12,W,6.75
Bingöl,Genç,12,NW,24.33
Bingöl,Karlıova,0,N,15.36
Bingöl,Karlıova,0,NE,9.43
Bingöl,Karlıova,0,E,9.54
Bingöl,Karlıova,0,SE,6.15
Bingöl,Karlıova,0,S,7.3
Bingöl,Karlıova,0,SW,14.43
Bingöl,Karlıova,0,W,12.67
Bingöl,Karlıova,0,NW,25.12
Bingöl,Karlıova,1,N,18.51
Bingöl,Karlıova,1,NE,11.99
Bingöl,Karlıova,1,E,10.07
Bingöl,Karlıova,1,SE,6.21
Bingöl,Karlıova,1,S,6.49
Bingöl,Karlıova,1,SW,10.31
Bingöl,Karlıova,1,W,11.77
Bingöl,Karlıova,1,NW,24.65
Bingöl,Karlıova,2,N,16.18
Bingöl,Karlıova,2,NE,11.56
Bingöl,Karlıova,2,E,8.32
Bingöl,Karlıova,2,SE,5.92
Bingöl,Karlıova,2,S,6.85
Bingöl,Karlıova,2,SW,14.37
Bingöl,Karlıova,2,W,14.59
Bingöl,Karlıova,2,NW,22.22
Bingöl,Karlıova,3,N,13.09
Bingöl,Karlıova,3,NE,9.62
Bingöl,Karlıova,3,E,9.99
Bingöl,Karlıova,3,SE,6.83
Bingöl,Karlıova,3,S,8.68
Bingöl,Karlıova,3,SW,18.67
Bingöl,Karlıova,3,W,15.56
Bingöl,Karlıova,3,NW,17.55
Bingöl,Karlıova,4,N,12.94
Bingöl,Karlıova,4,NE,7.4
Bingöl,Karlıova,4,E,8.99
Bingöl,Karlıova,4,SE,5.85
Bingöl,Karlıova,4,S,7.9
Bingöl,Karlıova,4,SW,17.12
Bingöl,Karlıova,4,W,17.93
Bingöl,Karlıova,4,NW,21.86
Bingöl,Karlıova,5,N,11.96
Bingöl,Karlıova,5,NE,6.72
Bingöl,Karlıova,5,E,8.0
Bingöl,Karlıova,5,SE,6.55
Bingöl,Karlıova,5,S,9.64
Bingöl,Karlıova,5,SW,18.06
Bingöl,Karlıova,5,W,14.61
Bingöl,Karlıova,5,NW,24.46
Bingöl,Karlıova,6,N,13.97
Bingöl,Karlıova,6,NE,8.58
Bingöl,Karlıova,6,E,10.24
Bingöl,Karlıova,6,SE,7.04
Bingöl,Karlıova,6,S,9.49
Bingöl,Karlıova,6,SW,14.51
Bingöl,Karlıova,6,W,9.03
Bingöl,Karlıova,6,NW,27.14
Bingöl,Karlıova,7,N,22.67
Bingöl,Karlıova,7,NE,10.2
Bingöl,Karlıova,7,E,10.28
Bingöl,Karlıova,7,SE,5.62
Bingöl,Karlıova,7,S,6.69
Bingöl,Karlıova,7,SW,12.78
Bingöl,Karlıova,7,W,7.33
Bingöl,Karlıova,7,NW,24.42
Bingöl,Karlıova,8,N,16.38
Bingöl,Karlıova,8,NE,9.13
Bingöl,Karlıova,8,E,10.66
Bingöl,Karlıova,8,SE,8.12
Bingöl,Karlıova,8,S,8.68
Bingöl,Karlıova,8,SW,13.19
Bingöl,Karlıova,8,W,8.98
Bingöl,Karlıova,8,NW,24.87
Bingöl,Karlıova,9,N,14.47
Bingöl,Karlıova,9,NE,6.72
Bingöl,Karlıova,9,E,8.56
Bingöl,Karlıova,9,SE,6.15
Bingöl,Karlıova,9,S,6.97
Bingöl,Karlıova,9,SW,16.75
Bingöl,Karlıova,9,W,12.97
Bingöl,Karlıova,9,NW,27.4
Bingöl,Karlıova,10,N,13.19
Bingöl,Karlıova,10,NE,8.08
Bingöl,Karlıova,10,E,8.72
Bingöl,Karlıova,10,SE,5.23
Bingöl,Karlıova,10,S,6.12
Bingöl,Karlıova,10,SW,15.82
Bingöl,Karlıova,10,W,14.31
Bingöl,Karlıova,10,NW,28.53
Bingöl,Karlıova,11,N,12.86
Bingöl,Karlıova,11,NE,10.76
Bingöl,Karlıova,11,E,10.71
Bingöl,Karlıova,11,SE,5.29
Bingöl,Karlıova,11,S,5.75
Bingöl,Karlıova,11,SW,12.53
Bingöl,Karlıova,11,W,15.04
Bingöl,Karlıova,11,NW,27.06
Bingöl,Karlıova,12,N,17.88
Bingöl,Karlıova,12,NE,12.47
Bingöl,Karlıova,12,E,9.89
Bingöl,Karlıova,12,SE,4.97
Bingöl,Karlıova,12,S,4.29
Bingöl,Karlıova,12,SW,9.18
Bingöl,Karlıova,12,W,10.26
Bingöl,Karlıova,12,NW,31.06
Bingöl,Kiğı,0,N,50.88
Bingöl,Kiğı,0,NE,12.47
Bingöl,Kiğı,0,E,5.5
Bingöl,Kiğı,0,SE,6.85
Bingöl,Kiğı,0,S,10.82
Bingöl,Kiğı,0,SW,7.94
Bingöl,Kiğı,0,W,2.22
Bingöl,Kiğı,0,NW,3.31
Bingöl,Kiğı,1,N,48.66
Bingöl,Kiğı,1,NE,19.62
Bingöl,Kiğı,1,E,8.43
Bingöl,Kiğı,1,SE,11.16
Bingöl,Kiğı,1,S,6.65
Bingöl,Kiğı,1,SW,1.38
Bingöl,Kiğı,1,W,1.2
Bingöl,Kiğı,1,NW,2.9
Bingöl,Kiğı,2,N,50.25
Bingöl,Kiğı,2,NE,18.12
Bingöl,Kiğı,2,E,9.82
Bingöl,Kiğı,2,SE,10.87
Bingöl,Kiğı,2,S,5.96
Bingöl,Kiğı,2,SW,1.06
Bingöl,Kiğı,2,W,0.77
Bingöl,Kiğı,2,NW,3.15
Bingöl,Kiğı,3,N,40.62
Bingöl,Kiğı,3,NE,17.47
Bingöl,Kiğı,3,E,8.76
Bingöl,Kiğı,3,SE,10.48
Bingöl,Kiğı,3,S,11.59
Bingöl,Kiğı,3,SW,4.56
Bingöl,Kiğı,3,W,2.06
Bingöl,Kiğı,3,NW,4.46
Bingöl,Kiğı,4,N,44.71
Bingöl,Kiğı,4,NE,10.6
Bingöl,Kiğı,4,E,5.58
Bingöl,Kiğı,4,SE,7.22
Bingöl,Kiğı,4,S,13.61
Bingöl,Kiğı,4,SW,10.65
Bingöl,Kiğı,4,W,3.12
Bingöl,Kiğı,4,NW,4.5
Bingöl,Kiğı,5,N,42.15
Bingöl,Kiğı,5,NE,11.29
Bingöl,Kiğı,5,E,4.89
Bingöl,Kiğı,5,SE,6.85
Bingöl,Kiğı,5,S,16.34
Bingöl,Kiğı,5,SW,11.26
Bingöl,Kiğı,5,W,2.9
Bingöl,Kiğı,5,NW,4.3
Bingöl,Kiğı,6,N,51.85
Bingöl,Kiğı,6,NE,8.65
Bingöl,Kiğı,6,E,3.42
Bingöl,Kiğı,6,SE,4.49
Bingöl,Kiğı,6,S,14.25
Bingöl,Kiğı,6,SW,11.51
Bingöl,Kiğı,6,W,2.74
Bingöl,Kiğı,6,NW,3.1
Bingöl,Kiğı,7,N,63.83
Bingöl,Kiğı,7,NE,6.16
Bingöl,Kiğı,7,E,2.11
Bingöl,Kiğı,7,SE,2.49
Bingöl,Kiğı,7,S,9.56
Bingöl,Kiğı,7,SW,10.52
Bingöl,Kiğı,7,W,2.55
Bingöl,Kiğı,7,NW,2.78
Bingöl,Kiğı,8,N,56.61
Bingöl,Kiğı,8,NE,6.71
Bingöl,Kiğı,8,E,2.55
Bingöl,Kiğı,8,SE,3.17
Bingöl,Kiğı,8,S,12.93
Bingöl,Kiğı,8,SW,12.85
Bingöl,Kiğı,8,W,2.67
Bingöl,Kiğı,8,NW,2.5
Bingöl,Kiğı,9,N,53.22
Bingöl,Kiğı,9,NE,8.76
Bingöl,Kiğı,9,E,3.28
Bingöl,Kiğı,9,SE,3.29
Bingöl,Kiğı,9,S,12.46
Bingöl,Kiğı,9,SW,13.89
Bingöl,Kiğı,9,W,2.83
Bingöl,Kiğı,9,NW,2.26
Bingöl,Kiğı,10,N,50.6
Bingöl,Kiğı,10,NE,12.43
Bingöl,Kiğı,10,E,3.78
Bingöl,Kiğı,10,SE,4.77
Bingöl,Kiğı,10,S,11.44
Bingöl,Kiğı,10,SW,11.72
Bingöl,Kiğı,10,W,2.59
Bingöl,Kiğı,10,NW,2.66
Bingöl,Kiğı,11,N,50.15
Bingöl,Kiğı,11,NE,14.83
Bingöl,Kiğı,11,E,6.29
Bingöl,Kiğı,11,SE,9.31
Bingöl,Kiğı,11,S,9.69
Bingöl,Kiğı,11,SW,4.17
Bingöl,Kiğı,11,W,2.06
Bingöl,Kiğı,11,NW,3.5
Bingöl,Kiğı,12,N,57.78
Bingöl,Kiğı,12,NE,15.23
Bingöl,Kiğı,12,E,7.39
Bingöl,Kiğı,12,SE,8.37
Bingöl,Kiğı,12,S,5.09
Bingöl,Kiğı,12,SW,1.41
Bingöl,Kiğı,12,W,1.12
Bingöl,Kiğı,12,NW,3.6
Bingöl,Merkez,0,N,15.97
Bingöl,Merkez,0,NE,10.26
Bingöl,Merkez,0,E,8.59
Bingöl,Merkez,0,SE,10.05
Bingöl,Merkez,0,S,11.33
Bingöl,Merkez,0,SW,4.03
Bingöl,Merkez,0,W,3.53
Bingöl,Merkez,0,NW,36.25
Bingöl,Merkez,1,N,19.41
Bingöl,Merkez,1,NE,13.98
Bingöl,Merkez,1,E,11.1
Bingöl,Merkez,1,SE,8.95
Bingöl,Merkez,1,S,4.92
Bingöl,Merkez,1,SW,1.9
Bingöl,Merkez,1,W,1.92
Bingöl,Merkez,1,NW,37.82
Bingöl,Merkez,2,N,13.62
Bingöl,Merkez,2,NE,13.04
Bingöl,Merkez,2,E,10.98
Bingöl,Merkez,2,SE,6.68
Bingöl,Merkez,2,S,6.08
Bingöl,Merkez,2,SW,1.87
Bingöl,Merkez,2,W,2.61
Bingöl,Merkez,2,NW,45.11
Bingöl,Merkez,3,N,15.24
Bingöl,Merkez,3,NE,11.87
Bingöl,Merkez,3,E,8.82
Bingöl,Merkez,3,SE,8.97
Bingöl,Merkez,3,S,10.87
Bingöl,Merkez,3,SW,4.17
Bingöl,Merkez,3,W,4.26
Bingöl,Merkez,3,NW,35.81
Bingöl,Merkez,4,N,13.57
Bingöl,Merkez,4,NE,6.89
Bingöl,Merkez,4,E,8.42
Bingöl,Merkez,4,SE,10.96
Bingöl,Merkez,4,S,15.01
Bingöl,Merkez,4,SW,6.03
Bingöl,Merkez,4,W,4.56
Bingöl,Merkez,4,NW,34.57
Bingöl,Merkez,5,N,15.11
Bingöl,Merkez,5,NE,8.44
Bingöl,Merkez,5,E,7.93
Bingöl,Merkez,5,SE,10.3
Bingöl,Merkez,5,S,15.52
Bingöl,Merkez,5,SW,5.91
Bingöl,Merkez,5,W,4.42
Bingöl,Merkez,5,NW,32.37
Bingöl,Merkez,6,N,16.06
Bingöl,Merkez,6,NE,9.72
Bingöl,Merkez,6,E,8.49
Bingöl,Merkez,6,SE,10.18
Bingöl,Merkez,6,S,15.29
Bingöl,Merkez,6,SW,3.93
Bingöl,Merkez,6,W,3.42
Bingöl,Merkez,6,NW,32.92
Bingöl,Merkez,7,N,22.38
Bingöl,Merkez,7,NE,7.73
Bingöl,Merkez,7,E,7.62
Bingöl,Merkez,7,SE,9.72
Bingöl,Merkez,7,S,12.18
Bingöl,Merkez,7,SW,3.99
Bingöl,Merkez,7,W,3.52
Bingöl,Merkez,7,NW,32.86
Bingöl,Merkez,8,N,14.54
Bingöl,Merkez,8,NE,7.7
Bingöl,Merkez,8,E,7.5
Bingöl,Merkez,8,SE,12.88
Bingöl,Merkez,8,S,15.81
Bingöl,Merkez,8,SW,5.34
Bingöl,Merkez,8,W,3.66
Bingöl,Merkez,8,NW,32.58
Bingöl,Merkez,9,N,14.1
Bingöl,Merkez,9,NE,6.56
Bingöl,Merkez,9,E,6.17
Bingöl,Merkez,9,SE,11.31
Bingöl,Merkez,9,S,15.75
Bingöl,Merkez,9,SW,4.9
Bingöl,Merkez,9,W,4.86
Bingöl,Merkez,9,NW,36.36
Bingöl,Merkez,10,N,14.38
Bingöl,Merkez,10,NE,9.65
Bingöl,Merkez,10,E,7.93
Bingöl,Merkez,10,SE,10.23
Bingöl,Merkez,10,S,11.06
Bingöl,Merkez,10,SW,5.32
Bingöl,Merkez,10,W,3.91
Bingöl,Merkez,10,NW,37.51
Bingöl,Merkez,11,N,13.69
Bingöl,Merkez,11,NE,11.56
Bingöl,Merkez,11,E,9.06
Bingöl,Merkez,11,SE,12.03
Bingöl,Merkez,11,S,8.94
Bingöl,Merkez,11,SW,2.85
Bingöl,Merkez,11,W,2.88
Bingöl,Merkez,11,NW,39.0
Bingöl,Merkez,12,N,19.15
Bingöl,Merkez,12,NE,15.98
Bingöl,Merkez,12,E,9.15
Bingöl,Merkez,12,SE,8.24
Bingöl,Merkez,12,S,4.37
Bingöl,Merkez,12,SW,2.03
Bingöl,Merkez,12,W,2.3
Bingöl,Merkez,12,NW,38.78
Bingöl,Solhan,0,N,14.67
Bingöl,Solhan,0,NE,25.34
Bingöl,Solhan,0,E,20.28
Bingöl,Solhan,0,SE,12.0
Bingöl,Solhan,0,S,5.0
Bingöl,Solhan,0,SW,5.6
Bingöl,Solhan,0,W,8.2
Bingöl,Solhan,0,NW,8.9
Bingöl,Solhan,1,N,12.08
Bingöl,Solhan,1,NE,30.3
Bingöl,Solhan,1,E,29.41
Bingöl,Solhan,1,SE,10.69
Bingöl,Solhan,1,S,3.53
Bingöl,Solhan,1,SW,2.94
Bingöl,Solhan,1,W,3.86
Bingöl,Solhan,1,NW,7.19
Bingöl,Solhan,2,N,15.39
Bingöl,Solhan,2,NE,25.68
Bingöl,Solhan,2,E,25.85
Bingöl,Solhan,2,SE,11.34
Bingöl,Solhan,2,S,4.48
Bingöl,Solhan,2,SW,3.42
Bingöl,Solhan,2,W,4.98
Bingöl,Solhan,2,NW,8.88
Bingöl,Solhan,3,N,15.52
Bingöl,Solhan,3,NE,26.05
Bingöl,Solhan,3,E,18.25
Bingöl,Solhan,3,SE,9.35
Bingöl,Solhan,3,S,4.89
Bingöl,Solhan,3,SW,5.58
Bingöl,Solhan,3,W,9.6
Bingöl,Solhan,3,NW,10.75
Bingöl,Solhan,4,N,14.75
Bingöl,Solhan,4,NE,21.21
Bingöl,Solhan,4,E,14.9
Bingöl,Solhan,4,SE,11.94
Bingöl,Solhan,4,S,6.76
Bingöl,Solhan,4,SW,8.4
Bingöl,Solhan,4,W,11.71
Bingöl,Solhan,4,NW,10.32
Bingöl,Solhan,5,N,14.09
Bingöl,Solhan,5,NE,21.13
Bingöl,Solhan,5,E,15.97
Bingöl,Solhan,5,SE,10.38
Bingöl,Solhan,5,S,7.12
Bingöl,Solhan,5,SW,8.33
Bingöl,Solhan,5,W,12.58
Bingöl,Solhan,5,NW,10.4
Bingöl,Solhan,6,N,14.61
Bingöl,Solhan,6,NE,23.68
Bingöl,Solhan,6,E,18.22
Bingöl,Solhan,6,SE,13.44
Bingöl,Solhan,6,S,7.32
Bingöl,Solhan,6,SW,6.79
Bingöl,Solhan,6,W,8.19
Bingöl,Solhan,6,NW,7.74
Bingöl,Solhan,7,N,15.24
Bingöl,Solhan,7,NE,20.09
Bingöl,Solhan,7,E,18.53
Bingöl,Solhan,7,SE,18.1
Bingöl,Solhan,7,S,5.6
Bingöl,Solhan,7,SW,5.67
Bingöl,Solhan,7,W,8.32
Bingöl,Solhan,7,NW,8.43
Bingöl,Solhan,8,N,13.24
Bingöl,Solhan,8,NE,22.02
Bingöl,Solhan,8,E,18.97
Bingöl,Solhan,8,SE,17.5
Bingöl,Solhan,8,S,6.76
Bingöl,Solhan,8,SW,6.53
Bingöl,Solhan,8,W,7.14
Bingöl,Solhan,8,NW,7.85
Bingöl,Solhan,9,N,17.4
Bingöl,Solhan,9,NE,22.06
Bingöl,Solhan,9,E,16.56
Bingöl,Solhan,9,SE,11.53
Bingöl,Solhan,9,S,5.28
Bingöl,Solhan,9,SW,6.4
Bingöl,Solhan,9,W,10.72
Bingöl,Solhan,9,NW,10.06
Bingöl,Solhan,10,N,15.78
Bingöl,Solhan,10,NE,26.8
Bingöl,Solhan,10,E,17.3
Bingöl,Solhan,10,SE,11.03
Bingöl,Solhan,10,S,3.62
Bingöl,Solhan,10,SW,6.56
Bingöl,Solhan,10,W,9.69
Bingöl,Solhan,10,NW,9.22
Bingöl,Solhan,11,N,15.46
Bingöl,Solhan,11,NE,30.21
Bingöl,Solhan,11,E,20.74
Bingöl,Solhan,11,SE,10.43
Bingöl,Solhan,11,S,2.89
Bingöl,Solhan,11,SW,3.94
Bingöl,Solhan,11,W,7.11
Bingöl,Solhan,11,NW,9.22
Bingöl,Solhan,12,N,12.65
Bingöl,Solhan,12,NE,34.78
Bingöl,Solhan,12,E,28.86
Bingöl,Solhan,12,SE,8.24
Bingöl,Solhan,12,S,1.73
Bingöl,Solhan,12,SW,2.53
Bingöl,Solhan,12,W,4.35
Bingöl,Solhan,12,NW,6.85
Bingöl,Yayladere,0,N,15.52
Bingöl,Yayladere,0,NE,46.4
Bingöl,Yayladere,0,E,8.77
Bingöl,Yayladere,0,SE,3.88
Bingöl,Yayladere,0,S,6.72
Bingöl,Yayladere,0,SW,13.29
Bingöl,Yayladere,0,W,3.15
Bingöl,Yayladere,0,NW,2.28
Bingöl,Yayladere,1,N,16.6
Bingöl,Yayladere,1,NE,55.12
Bingöl,Yayladere,1,E,11.24
Bingöl,Yayladere,1,SE,4.83
Bingöl,Yayladere,1,S,4.87
Bingöl,Yayladere,1,SW,4.56
Bingöl,Yayladere,1,W,1.51
Bingöl,Yayladere,1,NW,1.29
Bingöl,Yayladere,2,N,14.74
Bingöl,Yayladere,2,NE,54.31
Bingöl,Yayladere,2,E,13.3
Bingöl,Yayladere,2,SE,6.21
Bingöl,Yayladere,2,S,5.09
Bingöl,Yayladere,2,SW,3.95
Bingöl,Yayladere,2,W,1.21
Bingöl,Yayladere,2,NW,1.19
Bingöl,Yayladere,3,N,15.79
Bingöl,Yayladere,3,NE,44.61
Bingöl,Yayladere,3,E,10.51
Bingöl,Yayladere,3,SE,5.24
Bingöl,Yayladere,3,S,7.81
Bingöl,Yayladere,3,SW,9.65
Bingöl,Yayladere,3,W,3.59
Bingöl,Yayladere,3,NW,2.8
Bingöl,Yayladere,4,N,15.72
Bingöl,Yayladere,4,NE,39.89
Bingöl,Yayladere,4,E,8.04
Bingöl,Yayladere,4,SE,3.74
Bingöl,Yayladere,4,S,8.54
Bingöl,Yayladere,4,SW,14.97
Bingöl,Yayladere,4,W,4.96
Bingöl,Yayladere,4,NW,4.14
Bingöl,Yayladere,5,N,14.01
Bingöl,Yayladere,5,NE,37.93
Bingöl,Yayladere,5,E,8.31
Bingöl,Yayladere,5,SE,4.52
Bingöl,Yayladere,5,S,9.61
Bingöl,Yayladere,5,SW,18.48
Bingöl,Yayladere,5,W,3.92
Bingöl,Yayladere,5,NW,3.23
Bingöl,Yayladere,6,N,14.39
Bingöl,Yayladere,6,NE,42.82
Bingöl,Yayladere,6,E,7.79
Bingöl,Yayladere,6,SE,3.99
Bingöl,Yayladere,6,S,8.83
Bingöl,Yayladere,6,SW,15.94
Bingöl,Yayladere,6,W,3.64
Bingöl,Yayladere,6,NW,2.6
Bingöl,Yayladere,7,N,15.73
Bingöl,Yayladere,7,NE,49.25
Bingöl,Yayladere,7,E,6.37
Bingöl,Yayladere,7,SE,2.55
Bingöl,Yayladere,7,S,5.5
Bingöl,Yayladere,7,SW,15.23
Bingöl,Yayladere,7,W,3.71
Bingöl,Yayladere,7,NW,1.67
Bingöl,Yayladere,8,N,12.57
Bingöl,Yayladere,8,NE,45.2
Bingöl,Yayladere,8,E,6.87
Bingöl,Yayladere,8,SE,3.05
Bingöl,Yayladere,8,S,7.85
Bingöl,Yayladere,8,SW,19.23
Bingöl,Yayladere,8,W,3.39
Bingöl,Yayladere,8,NW,1.84
Bingöl,Yayladere,9,N,14.26
Bingöl,Yayladere,9,NE,42.06
Bingöl,Yayladere,9,E,7.04
Bingöl,Yayladere,9,SE,2.49
Bingöl,Yayladere,9,S,6.53
Bingöl,Yayladere,9,SW,21.92
Bingöl,Yayladere,9,W,3.47
Bingöl,Yayladere,9,NW,2.24
Bingöl,Yayladere,10,N,14.87
Bingöl,Yayladere,10,NE,43.99
Bingöl,Yayladere,10,E,8.08
Bingöl,Yayladere,10,SE,2.94
Bingöl,Yayladere,10,S,6.47
Bingöl,Yayladere,10,SW,17.92
Bingöl,Yayladere,10,W,3.59
Bingöl,Yayladere,10,NW,2.15
Bingöl,Yayladere,11,N,16.68
Bingöl,Yayladere,11,NE,47.72
Bingöl,Yayladere,11,E,8.92
Bingöl,Yayladere,11,SE,3.64
Bingöl,Yayladere,11,S,5.81
Bingöl,Yayladere,11,SW,11.65
Bingöl,Yayladere,11,W,3.14
Bingöl,Yayladere,11,NW,2.44
Bingöl,Yayladere,12,N,20.74
Bingöl,Yayladere,12,NE,54.14
Bingöl,Yayladere,12,E,9.13
Bingöl,Yayladere,12,SE,3.56
Bingöl,Yayladere,12,S,3.66
Bingöl,Yayladere,12,SW,5.48
Bingöl,Yayladere,12,W,1.59
Bingöl,Yayladere,12,NW,1.71
Bingöl,Yedisu,0,N,14.38
Bingöl,Yedisu,0,NE,31.75
Bingöl,Yedisu,0,E,10.36
Bingöl,Yedisu,0,SE,8.48
Bingöl,Yedisu,0,S,13.96
Bingöl,Yedisu,0,SW,13.61
Bingöl,Yedisu,0,W,3.6
Bingöl,Yedisu,0,NW,3.87
Bingöl,Yedisu,1,N,9.54
Bingöl,Yedisu,1,NE,32.27
Bingöl,Yedisu,1,E,11.9
Bingöl,Yedisu,1,SE,14.65
Bingöl,Yedisu,1,S,19.61
Bingöl,Yedisu,1,SW,8.76
Bingöl,Yedisu,1,W,1.47
Bingöl,Yedisu,1,NW,1.8
Bingöl,Yedisu,2,N,11.34
Bingöl,Yedisu,2,NE,32.45
Bingöl,Yedisu,2,E,12.81
Bingöl,Yedisu,2,SE,11.82
Bingöl,Yedisu,2,S,17.64
Bingöl,Yedisu,2,SW,10.28
Bingöl,Yedisu,2,W,1.68
Bingöl,Yedisu,2,NW,1.99
Bingöl,Yedisu,3,N,11.57
Bingöl,Yedisu,3,NE,23.06
Bingöl,Yedisu,3,E,12.8
Bingöl,Yedisu,3,SE,12.69
Bingöl,Yedisu,3,S,21.91
Bingöl,Yedisu,3,SW,11.95
Bingöl,Yedisu,3,W,2.38
Bingöl,Yedisu,3,NW,3.64
Bingöl,Yedisu,4,N,11.54
